,caudalanteriorcingulate-lh,frontalpole-lh,lateraloccipital-rh,lateralorbitofrontal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1935483870967742,0.20161290322580644,0.0,0.20161290322580644,0.0,0.20161290322580644,0.20161290322580644,0.0
frontalpole-lh,0.19327731092436976,0.20168067226890757,0.0,0.20168067226890757,0.0,0.20168067226890757,0.20168067226890757,0.0
lateraloccipital-rh,0.0,0.0,0.6818181818181818,0.0,0.13636363636363635,0.0,0.0,0.18181818181818182
lateralorbitofrontal-lh,0.19327731092436976,0.20168067226890757,0.0,0.20168067226890757,0.0,0.20168067226890757,0.20168067226890757,0.0
pericalcarine-rh,0.0,0.0,0.03333333333333333,0.0,0.4666666666666667,0.0,0.0,0.5
rostralanteriorcingulate-lh,0.19327731092436976,0.20168067226890757,0.0,0.20168067226890757,0.0,0.20168067226890757,0.20168067226890757,0.0
rostralanteriorcingulate-rh,0.19327731092436976,0.20168067226890757,0.0,0.20168067226890757,0.0,0.20168067226890757,0.20168067226890757,0.0
superiorparietal-rh,0.0,0.0,0.06060606060606061,0.0,0.45454545454545453,0.0,0.0,0.48484848484848486
