,Fp1,TP10,FT10,FC2,F8,AF7,AFz,AF8
Fp1,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4
TP10,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.1,0.0,0.05,0.0,0.75,0.1,0.0
AFz,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.13043478260869565
AF8,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.6046511627906976
