,Fp1,F7,TP9,FT10,F8,Fp2,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
TP9,0.0,0.0,0.29333333333333333,0.0,0.29333333333333333,0.0,0.17333333333333334,0.24
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.2,0.0,0.3,0.0,0.23,0.27
Fp2,0.0,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,0.0,0.0
AF3,0.0,0.0,0.14666666666666667,0.0,0.28,0.0,0.29333333333333333,0.28
AF8,0.0,0.0,0.17582417582417584,0.0,0.2857142857142857,0.0,0.25274725274725274,0.2857142857142857
