,Fp1,TP10,F8,Fp2,AF7,AFz,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,0.0,0.0
F8,0.0,0.0,0.3793103448275862,0.0,0.0,0.0,0.27586206896551724,0.3448275862068966
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.3076923076923077,0.34615384615384615
AF8,0.0,0.0,0.3793103448275862,0.0,0.0,0.0,0.27586206896551724,0.3448275862068966
