,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.45714285714285713,0.0,0.0,0.2,0.05714285714285714,0.2,0.0,0.08571428571428572
parsopercularis-lh,0.0,0.4318181818181818,0.06818181818181818,0.0,0.0,0.18181818181818182,0.3181818181818182,0.0
parstriangularis-rh,0.0,0.05357142857142857,0.5357142857142857,0.05357142857142857,0.125,0.08928571428571429,0.05357142857142857,0.08928571428571429
precentral-rh,0.18604651162790697,0.0,0.023255813953488372,0.3953488372093023,0.13953488372093023,0.16279069767441862,0.046511627906976744,0.046511627906976744
superiorparietal-lh,0.13333333333333333,0.0,0.16666666666666666,0.23333333333333334,0.3333333333333333,0.1,0.03333333333333333,0.0
superiorparietal-rh,0.12698412698412698,0.1111111111111111,0.031746031746031744,0.12698412698412698,0.047619047619047616,0.3968253968253968,0.15873015873015872,0.0
superiortemporal-lh,0.0,0.26,0.06,0.0,0.0,0.18,0.5,0.0
superiortemporal-rh,0.02702702702702703,0.0,0.2972972972972973,0.10810810810810811,0.0,0.0,0.05405405405405406,0.5135135135135135
