,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
postcentral-rh,0.17777777777777778,0.15555555555555556,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.15555555555555556,0.2,0.2
precentral-rh,0.18604651162790697,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.16279069767441862,0.18604651162790697,0.18604651162790697
superiorfrontal-lh,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285
superiorfrontal-rh,0.16,0.16,0.04,0.12,0.04,0.16,0.16,0.16
superiorparietal-lh,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285
superiorparietal-rh,0.18604651162790697,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.16279069767441862,0.18604651162790697,0.18604651162790697
superiortemporal-rh,0.16326530612244897,0.14285714285714285,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.24489795918367346,0.20408163265306123
supramarginal-rh,0.16666666666666666,0.14583333333333334,0.020833333333333332,0.0625,0.020833333333333332,0.14583333333333334,0.22916666666666666,0.20833333333333334
