,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3309608540925267,0.2185053380782918,0.01494661921708185,0.07473309608540925,0.17366548042704627,0.013523131672597865,0.17366548042704627,0.0
frontalpole-lh,0.18176538908246226,0.29907084785133564,0.050522648083623695,0.15040650406504066,0.18931475029036005,0.0313588850174216,0.0975609756097561,0.0
frontalpole-rh,0.022885572139303482,0.08855721393034825,0.6855721393034826,0.15223880597014924,0.050746268656716415,0.0,0.0,0.0
isthmuscingulate-rh,0.07179818887451488,0.17141009055627426,0.09767141009055627,0.3680465717981889,0.13971539456662355,0.14941785252263906,0.0019404915912031048,0.0
medialorbitofrontal-lh,0.16535433070866143,0.2125984251968504,0.03215223097112861,0.1377952755905512,0.3464566929133858,0.045931758530183726,0.05971128608923885,0.0
parahippocampal-rh,0.025089605734767026,0.07048984468339307,0.0,0.2831541218637993,0.08721624850657109,0.5340501792114696,0.0,0.0
rostralanteriorcingulate-rh,0.2572972972972973,0.17513513513513512,0.0,0.001081081081081081,0.0918918918918919,0.0,0.4172972972972973,0.057297297297297295
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.11546840958605664,0.8845315904139434
