,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.1945945945945946,0.1891891891891892,0.14054054054054055,0.11351351351351352,0.032432432432432434,0.1783783783783784,0.08648648648648649,0.06486486486486487
parsopercularis-lh,0.11940298507462686,0.291044776119403,0.13805970149253732,0.0708955223880597,0.018656716417910446,0.26119402985074625,0.05970149253731343,0.041044776119402986
parstriangularis-rh,0.12440191387559808,0.18660287081339713,0.291866028708134,0.06220095693779904,0.009569377990430622,0.17703349282296652,0.11004784688995216,0.03827751196172249
postcentral-lh,0.17543859649122806,0.18421052631578946,0.11403508771929824,0.2982456140350877,0.017543859649122806,0.19298245614035087,0.0,0.017543859649122806
postcentral-rh,0.09333333333333334,0.09333333333333334,0.05333333333333334,0.013333333333333334,0.49333333333333335,0.09333333333333334,0.06666666666666667,0.09333333333333334
rostralmiddlefrontal-lh,0.11851851851851852,0.25555555555555554,0.14444444444444443,0.07777777777777778,0.022222222222222223,0.2851851851851852,0.05185185185185185,0.044444444444444446
superiorparietal-lh,0.12389380530973451,0.12389380530973451,0.20353982300884957,0.0,0.02654867256637168,0.10619469026548672,0.336283185840708,0.07964601769911504
superiorparietal-rh,0.13,0.13,0.1,0.01,0.06,0.13,0.11,0.33
