,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.310126582278481,0.03164556962025317,0.10759493670886076,0.3037974683544304,0.03164556962025317,0.0,0.0189873417721519,0.1962025316455696
parstriangularis-rh,0.12280701754385964,0.2631578947368421,0.07017543859649122,0.17543859649122806,0.07017543859649122,0.0,0.12280701754385964,0.17543859649122806
postcentral-lh,0.11724137931034483,0.041379310344827586,0.4,0.1724137931034483,0.04827586206896552,0.0,0.041379310344827586,0.1793103448275862
rostralmiddlefrontal-lh,0.20982142857142858,0.044642857142857144,0.11160714285714286,0.3080357142857143,0.07142857142857142,0.0,0.08928571428571429,0.16517857142857142
rostralmiddlefrontal-rh,0.06666666666666667,0.05714285714285714,0.06666666666666667,0.17142857142857143,0.45714285714285713,0.0,0.05714285714285714,0.12380952380952381
superiorparietal-lh,0.0,0.0,0.03225806451612903,0.0,0.0,0.9354838709677419,0.0,0.03225806451612903
superiorparietal-rh,0.05555555555555555,0.08888888888888889,0.044444444444444446,0.2,0.044444444444444446,0.0,0.4777777777777778,0.08888888888888889
superiortemporal-rh,0.1693121693121693,0.05291005291005291,0.13756613756613756,0.21164021164021163,0.06349206349206349,0.010582010582010581,0.042328042328042326,0.31216931216931215
