,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.18,0.08,0.12,0.13,0.17,0.17,0.05,0.1
parsopercularis-lh,0.14285714285714285,0.12698412698412698,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.07936507936507936,0.14285714285714285
parstriangularis-rh,0.1566265060240964,0.0963855421686747,0.14457831325301204,0.13253012048192772,0.1566265060240964,0.13253012048192772,0.060240963855421686,0.12048192771084337
postcentral-lh,0.17567567567567569,0.06756756756756757,0.12162162162162163,0.16216216216216217,0.17567567567567569,0.17567567567567569,0.02702702702702703,0.0945945945945946
rostralmiddlefrontal-lh,0.18181818181818182,0.08080808080808081,0.12121212121212122,0.13131313131313133,0.1717171717171717,0.16161616161616163,0.050505050505050504,0.10101010101010101
superiorfrontal-rh,0.1875,0.0625,0.1125,0.15,0.175,0.2,0.025,0.0875
superiorparietal-lh,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.13953488372093023
superiorparietal-rh,0.14864864864864866,0.10810810810810811,0.14864864864864866,0.12162162162162163,0.14864864864864866,0.12162162162162163,0.06756756756756757,0.13513513513513514
