,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.17525773195876287,0.17525773195876287,0.13402061855670103,0.010309278350515464,0.061855670103092786,0.15463917525773196,0.16494845360824742,0.12371134020618557
parsopercularis-lh,0.17582417582417584,0.17582417582417584,0.14285714285714285,0.0,0.054945054945054944,0.15384615384615385,0.17582417582417584,0.12087912087912088
parstriangularis-rh,0.18055555555555555,0.18055555555555555,0.16666666666666666,0.0,0.027777777777777776,0.1527777777777778,0.18055555555555555,0.1111111111111111
postcentral-lh,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182
postcentral-rh,0.1590909090909091,0.1590909090909091,0.09090909090909091,0.022727272727272728,0.13636363636363635,0.1590909090909091,0.11363636363636363,0.1590909090909091
rostralmiddlefrontal-lh,0.17204301075268819,0.17204301075268819,0.13978494623655913,0.010752688172043012,0.06451612903225806,0.16129032258064516,0.15053763440860216,0.12903225806451613
superiorparietal-lh,0.16279069767441862,0.16279069767441862,0.1511627906976744,0.0,0.03488372093023256,0.13953488372093023,0.2441860465116279,0.10465116279069768
superiorparietal-rh,0.16455696202531644,0.16455696202531644,0.12658227848101267,0.012658227848101266,0.0759493670886076,0.16455696202531644,0.13924050632911392,0.1518987341772152
