,Fp1,FT9,Fp2,AF7,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5405405405405406,0.0,0.40540540540540543,0.05405405405405406,0.0,0.0,0.0
Fp2,0.0,0.0,0.43636363636363634,0.0,0.0,0.3090909090909091,0.2545454545454545,0.0
AF7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
AF3,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0
POz,0.0,0.0,0.2777777777777778,0.0,0.0,0.3888888888888889,0.3333333333333333,0.0
CPz,0.0,0.0,0.2553191489361702,0.0,0.0,0.3829787234042553,0.3617021276595745,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
