,Fp1,F8,Fp2,AF7,AF3,AFz,F5,AF8
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.2777777777777778
F8,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.15555555555555556,0.0,0.0,0.0,0.0,0.6,0.0,0.24444444444444444
F5,0.0,0.1875,0.0,0.0,0.0,0.0625,0.75,0.0
AF8,0.25,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.35714285714285715
