,Fp1,FT9,Fp2,AF7,AF3,POz,CPz,AF8
Fp1,0.14285714285714285,0.0,0.17142857142857143,0.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143
FT9,0.0,0.4854368932038835,0.0,0.5048543689320388,0.0,0.009708737864077669,0.0,0.0
Fp2,0.078125,0.0,0.171875,0.0,0.1875,0.1875,0.1875,0.1875
AF7,0.0,0.4716981132075472,0.0,0.5283018867924528,0.0,0.0,0.0,0.0
AF3,0.042735042735042736,0.0,0.09401709401709402,0.0,0.20512820512820512,0.2222222222222222,0.21367521367521367,0.2222222222222222
POz,0.03184713375796178,0.01910828025477707,0.07006369426751592,0.012738853503184714,0.1592356687898089,0.267515923566879,0.21019108280254778,0.22929936305732485
CPz,0.0364963503649635,0.014598540145985401,0.08029197080291971,0.0072992700729927005,0.16058394160583941,0.24817518248175183,0.23357664233576642,0.21897810218978103
AF8,0.03289473684210526,0.0,0.07236842105263158,0.0,0.16447368421052633,0.2565789473684211,0.20394736842105263,0.26973684210526316
