,Fp1,TP9,F8,Fp2,AF7,POz,AF8,AF4
Fp1,0.2857142857142857,0.0,0.0,0.2857142857142857,0.30952380952380953,0.0,0.11904761904761904,0.0
TP9,0.0,0.3107344632768362,0.1638418079096045,0.0,0.0,0.2542372881355932,0.0,0.2711864406779661
F8,0.0,0.25663716814159293,0.24778761061946902,0.0,0.0,0.25663716814159293,0.0,0.23893805309734514
Fp2,0.13953488372093023,0.0,0.0,0.3953488372093023,0.4069767441860465,0.0,0.05813953488372093,0.0
AF7,0.13636363636363635,0.0,0.0,0.36363636363636365,0.4431818181818182,0.0,0.056818181818181816,0.0
POz,0.0,0.28187919463087246,0.18120805369127516,0.0,0.0,0.2953020134228188,0.0,0.24161073825503357
AF8,0.2608695652173913,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0,0.21739130434782608,0.0
AF4,0.0,0.2976190476190476,0.17261904761904762,0.0,0.0,0.23809523809523808,0.0,0.2916666666666667
