,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.7796257796257796,0.04158004158004158,0.05197505197505198,0.0,0.0,0.06444906444906445,0.062370062370062374,0.0
frontalpole-lh,0.024216524216524215,0.5541310541310541,0.1452991452991453,0.03276353276353276,0.0014245014245014246,0.09686609686609686,0.1339031339031339,0.011396011396011397
frontalpole-rh,0.029262086513994912,0.12086513994910941,0.49363867684478374,0.020356234096692113,0.001272264631043257,0.14885496183206107,0.183206106870229,0.002544529262086514
parahippocampal-rh,0.0,0.04488330341113106,0.03411131059245961,0.6876122082585279,0.07899461400359066,0.02333931777378815,0.06104129263913824,0.07001795332136446
pericalcarine-lh,0.0,0.00684931506849315,0.0,0.1095890410958904,0.7488584474885844,0.0730593607305936,0.03881278538812785,0.0228310502283105
rostralanteriorcingulate-lh,0.045931758530183726,0.08136482939632546,0.13517060367454067,0.014435695538057743,0.05511811023622047,0.489501312335958,0.16929133858267717,0.009186351706036745
rostralanteriorcingulate-rh,0.035175879396984924,0.114321608040201,0.17839195979899497,0.03768844221105527,0.026381909547738693,0.1708542713567839,0.4371859296482412,0.0
temporalpole-lh,0.0,0.012244897959183673,0.0,0.08775510204081632,0.022448979591836733,0.0163265306122449,0.0020408163265306124,0.8591836734693877
