,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.5604838709677419,0.1310483870967742,0.03225806451612903,0.07661290322580645,0.05443548387096774,0.07056451612903226,0.010080645161290322,0.06451612903225806
frontalpole-lh,0.08213256484149856,0.6123919308357348,0.07060518731988473,0.01729106628242075,0.11239193083573487,0.07636887608069164,0.01585014409221902,0.012968299711815562
frontalpole-rh,0.02443280977312391,0.08551483420593368,0.4572425828970332,0.12216404886561955,0.2111692844677138,0.05235602094240838,0.0,0.04712041884816754
medialorbitofrontal-lh,0.05345501955671447,0.01303780964797914,0.09126466753585398,0.5645371577574967,0.13298565840938723,0.08604954367666232,0.005215123859191656,0.05345501955671447
medialorbitofrontal-rh,0.037275064267352186,0.08483290488431877,0.13753213367609254,0.14138817480719795,0.4241645244215938,0.10282776349614396,0.0,0.07197943444730077
rostralanteriorcingulate-lh,0.06666666666666667,0.10810810810810811,0.043243243243243246,0.1009009009009009,0.12972972972972974,0.45045045045045046,0.010810810810810811,0.09009009009009009
temporalpole-lh,0.01141552511415525,0.0228310502283105,0.0,0.0045662100456621,0.0,0.0136986301369863,0.8858447488584474,0.06164383561643835
temporalpole-rh,0.04630969609261939,0.010130246020260492,0.027496382054992764,0.056439942112879886,0.0723589001447178,0.0694645441389291,0.0361794500723589,0.6816208393632417
