,bankssts-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.7636887608069164,0.08645533141210375,0.0,0.0,0.03170028818443804,0.0,0.11815561959654179,0.0
entorhinal-rh,0.04753820033955857,0.7198641765704584,0.0050933786078098476,0.07979626485568761,0.013582342954159592,0.0,0.06791171477079797,0.06621392190152801
frontalpole-lh,0.0,0.002380952380952381,0.7833333333333333,0.15,0.016666666666666666,0.007142857142857143,0.04047619047619048,0.0
frontalpole-rh,0.0,0.0647887323943662,0.07887323943661972,0.6563380281690141,0.0323943661971831,0.07323943661971831,0.09436619718309859,0.0
isthmuscingulate-rh,0.016233766233766232,0.01461038961038961,0.00974025974025974,0.04220779220779221,0.6493506493506493,0.06818181818181818,0.16558441558441558,0.03409090909090909
parahippocampal-lh,0.0,0.0,0.00211864406779661,0.1059322033898305,0.09533898305084745,0.7033898305084746,0.0847457627118644,0.00847457627118644
parahippocampal-rh,0.054411764705882354,0.058823529411764705,0.022058823529411766,0.08970588235294118,0.15,0.054411764705882354,0.55,0.020588235294117647
temporalpole-rh,0.0,0.0867579908675799,0.0,0.0045662100456621,0.04794520547945205,0.0045662100456621,0.02511415525114155,0.8310502283105022
