,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,parahippocampal-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.601063829787234,0.15159574468085107,0.006648936170212766,0.005319148936170213,0.0199468085106383,0.003989361702127659,0.11569148936170212,0.09574468085106383
frontalpole-rh,0.14336075205640422,0.4371327849588719,0.01410105757931845,0.012925969447708578,0.03407755581668625,0.011750881316098707,0.20329024676850763,0.14336075205640422
insula-lh,0.009345794392523364,0.03115264797507788,0.21806853582554517,0.22118380062305296,0.1838006230529595,0.2118380062305296,0.08722741433021806,0.037383177570093455
paracentral-lh,0.006472491909385114,0.02912621359223301,0.21035598705501618,0.2297734627831715,0.18122977346278318,0.23300970873786409,0.0744336569579288,0.03559870550161812
parahippocampal-rh,0.032015065913371,0.04896421845574388,0.10357815442561205,0.1111111111111111,0.4538606403013183,0.10922787193973635,0.03954802259887006,0.1016949152542373
posteriorcingulate-lh,0.003424657534246575,0.0273972602739726,0.21232876712328766,0.2328767123287671,0.18493150684931506,0.2363013698630137,0.0684931506849315,0.03424657534246575
rostralanteriorcingulate-rh,0.11898395721925134,0.2179144385026738,0.045454545454545456,0.03877005347593583,0.03609625668449198,0.034759358288770054,0.3729946524064171,0.13502673796791445
temporalpole-rh,0.08960573476702509,0.14097968936678615,0.014336917562724014,0.014336917562724014,0.07765830346475508,0.014336917562724014,0.12186379928315412,0.5268817204301075
