subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S42,Sess01,MOTOR_EXECUTION-LEFT,0.9972116934934768,1.0000000000000009,0.9828492509993972,1.012592784108712,bootstrap,critical,fullwin_alpha
S42,Sess01,MOTOR_EXECUTION-RIGHT,0.997448948727048,1.0000000000000004,0.9832680861541048,1.0119823990563308,bootstrap,critical,fullwin_alpha
S42,Sess01,MOTOR_IMAGERY-LEFT,0.9997149697855411,0.9999999999999989,0.990576826937196,1.0096384877285371,bootstrap,critical,fullwin_alpha
S42,Sess01,MOTOR_IMAGERY-RIGHT,0.995160539089416,1.0000000000000013,0.9852020929870366,1.0063326417703533,bootstrap,critical,fullwin_alpha
S42,Sess01,MOTOR_EXECUTION,0.9973303211102624,1.0000000000000007,0.9830586685767511,1.0122875915825214,bootstrap,critical,fullwin_alpha
S42,Sess01,MOTOR_IMAGERY,0.9974377544374786,1.0,0.9878894599621163,1.0079855647494451,bootstrap,critical,fullwin_alpha
S42,Sess01,LEFT,0.998463331639509,0.9999999999999999,0.9867130389682965,1.0111156359186246,bootstrap,critical,fullwin_alpha
S42,Sess01,RIGHT,0.996304743908232,1.0000000000000009,0.9842350895705707,1.009157520413342,bootstrap,critical,fullwin_alpha
S42,Sess01,LEFT_vs_RIGHT,0.002158587731276973,0.0,-0.022444481445045517,0.026880546348053924,bootstrap,delta,fullwin_alpha
S42,Sess01,IMAGERY_vs_EXECUTION,0.0001074333272161887,0.0,-0.02439813162040505,0.024926896172694057,bootstrap,delta,fullwin_alpha
S42,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0002372552335712097,0.0,-0.029133148056933567,0.029324697954607126,bootstrap,delta,fullwin_alpha
S42,Sess01,MI_LEFT_vs_MI_RIGHT,0.004554430696125045,0.0,-0.015755814833157356,0.0244363947415005,bootstrap,delta,fullwin_alpha
