,Fz,P7,P8,TP10,Fp2,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.19852941176470587,0.0,0.20036764705882354,0.0,0.20036764705882354,0.20036764705882354,0.20036764705882354
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.07791279485346676,0.0,0.23016440314510364,0.0,0.23087919942816298,0.23087919942816298,0.23016440314510364
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.07791279485346676,0.0,0.23016440314510364,0.0,0.23087919942816298,0.23087919942816298,0.23016440314510364
P6,0.0,0.07791279485346676,0.0,0.23016440314510364,0.0,0.23087919942816298,0.23087919942816298,0.23016440314510364
TP8,0.0,0.07791279485346676,0.0,0.23016440314510364,0.0,0.23087919942816298,0.23087919942816298,0.23016440314510364
