,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.1981981981981982,0.14414414414414414,0.14414414414414414,0.15315315315315314,0.0,0.15315315315315314,0.02702702702702703,0.18018018018018017
parsopercularis-lh,0.13953488372093023,0.18604651162790697,0.18604651162790697,0.1937984496124031,0.007751937984496124,0.10077519379844961,0.023255813953488372,0.16279069767441862
parstriangularis-rh,0.144,0.184,0.184,0.192,0.0,0.104,0.024,0.168
rostralmiddlefrontal-lh,0.14393939393939395,0.18181818181818182,0.18181818181818182,0.1893939393939394,0.007575757575757576,0.10606060606060606,0.022727272727272728,0.16666666666666666
superiorfrontal-rh,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
superiorparietal-rh,0.2,0.12941176470588237,0.12941176470588237,0.1411764705882353,0.0,0.18823529411764706,0.03529411764705882,0.17647058823529413
superiortemporal-lh,0.15,0.15,0.15,0.15,0.0,0.15,0.1,0.15
supramarginal-lh,0.17886178861788618,0.15447154471544716,0.15447154471544716,0.16260162601626016,0.0,0.13821138211382114,0.024390243902439025,0.18699186991869918
