,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.19534883720930232,0.06511627906976744,0.09767441860465116,0.12558139534883722,0.07906976744186046,0.13023255813953488,0.16744186046511628,0.13953488372093023
parsopercularis-lh,0.060836501901140684,0.22053231939163498,0.17870722433460076,0.14068441064638784,0.21673003802281368,0.060836501901140684,0.060836501901140684,0.060836501901140684
parstriangularis-rh,0.07432432432432433,0.15878378378378377,0.25675675675675674,0.125,0.16216216216216217,0.07432432432432433,0.07432432432432433,0.07432432432432433
precentral-lh,0.10780669144981413,0.13011152416356878,0.13382899628252787,0.17472118959107807,0.137546468401487,0.10037174721189591,0.10780669144981413,0.10780669144981413
rostralmiddlefrontal-lh,0.0683453237410072,0.19784172661870503,0.17266187050359713,0.14388489208633093,0.21223021582733814,0.0683453237410072,0.0683453237410072,0.0683453237410072
rostralmiddlefrontal-rh,0.14507772020725387,0.07253886010362694,0.10880829015544041,0.13989637305699482,0.08808290155440414,0.14507772020725387,0.15544041450777202,0.14507772020725387
superiorparietal-rh,0.1625615763546798,0.06403940886699508,0.09852216748768473,0.12807881773399016,0.07881773399014778,0.1330049261083744,0.18226600985221675,0.15270935960591134
superiortemporal-lh,0.14427860696517414,0.06965174129353234,0.1044776119402985,0.13432835820895522,0.0845771144278607,0.13930348258706468,0.16417910447761194,0.15920398009950248
