,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.2222222222222222,0.10526315789473684,0.05263157894736842,0.14035087719298245,0.19883040935672514,0.09941520467836257,0.07602339181286549,0.10526315789473684
parsopercularis-lh,0.10059171597633136,0.20118343195266272,0.07692307692307693,0.14792899408284024,0.17159763313609466,0.10650887573964497,0.07692307692307693,0.11834319526627218
parstriangularis-rh,0.10465116279069768,0.16279069767441862,0.13953488372093023,0.12790697674418605,0.13953488372093023,0.11627906976744186,0.10465116279069768,0.10465116279069768
postcentral-rh,0.11848341232227488,0.10900473933649289,0.04265402843601896,0.2843601895734597,0.14691943127962084,0.08056872037914692,0.12322274881516587,0.0947867298578199
rostralmiddlefrontal-lh,0.175,0.145,0.05,0.16,0.225,0.085,0.065,0.095
rostralmiddlefrontal-rh,0.11805555555555555,0.1388888888888889,0.0763888888888889,0.125,0.125,0.1597222222222222,0.13194444444444445,0.125
superiorparietal-rh,0.08383233532934131,0.08383233532934131,0.05389221556886228,0.1497005988023952,0.08383233532934131,0.11976047904191617,0.3413173652694611,0.08383233532934131
superiortemporal-lh,0.1223021582733813,0.1366906474820144,0.06474820143884892,0.1366906474820144,0.12949640287769784,0.1223021582733813,0.09352517985611511,0.19424460431654678
