,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.17105263157894737,0.12719298245614036,0.12719298245614036,0.13157894736842105,0.05701754385964912,0.14035087719298245,0.08771929824561403,0.15789473684210525
parsopercularis-lh,0.10158730158730159,0.19682539682539682,0.16825396825396827,0.1523809523809524,0.09523809523809523,0.08571428571428572,0.08888888888888889,0.1111111111111111
parstriangularis-rh,0.10774410774410774,0.16835016835016836,0.1919191919191919,0.12457912457912458,0.10437710437710437,0.09090909090909091,0.09427609427609428,0.11784511784511785
rostralmiddlefrontal-lh,0.12692307692307692,0.18076923076923077,0.1423076923076923,0.18461538461538463,0.05384615384615385,0.1076923076923077,0.06538461538461539,0.13846153846153847
superiorfrontal-rh,0.07446808510638298,0.16489361702127658,0.18617021276595744,0.0797872340425532,0.2127659574468085,0.07446808510638298,0.13297872340425532,0.07446808510638298
superiorparietal-rh,0.15,0.10909090909090909,0.10909090909090909,0.11363636363636363,0.05909090909090909,0.2318181818181818,0.08636363636363636,0.1409090909090909
superiortemporal-lh,0.11173184357541899,0.1452513966480447,0.15083798882681565,0.0893854748603352,0.1340782122905028,0.1005586592178771,0.16201117318435754,0.10614525139664804
supramarginal-lh,0.1625,0.13333333333333333,0.13333333333333333,0.1375,0.05416666666666667,0.13333333333333333,0.08333333333333333,0.1625
