,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.2100456621004566,0.0136986301369863,0.1187214611872146,0.1917808219178082,0.0136986301369863,0.2100456621004566,0.0684931506849315,0.1735159817351598
parsopercularis-lh,0.019801980198019802,0.48514851485148514,0.0891089108910891,0.019801980198019802,0.36633663366336633,0.0,0.0,0.019801980198019802
parstriangularis-rh,0.16374269005847952,0.04678362573099415,0.27485380116959063,0.15204678362573099,0.0,0.16374269005847952,0.03508771929824561,0.16374269005847952
postcentral-rh,0.16793893129770993,0.011450381679389313,0.09923664122137404,0.29770992366412213,0.011450381679389313,0.20229007633587787,0.04961832061068702,0.16030534351145037
rostralmiddlefrontal-lh,0.024390243902439025,0.47560975609756095,0.0,0.024390243902439025,0.45121951219512196,0.0,0.0,0.024390243902439025
superiorparietal-rh,0.18442622950819673,0.0,0.10655737704918032,0.20491803278688525,0.0,0.2827868852459016,0.07377049180327869,0.14754098360655737
superiortemporal-lh,0.1728395061728395,0.0,0.07407407407407407,0.14814814814814814,0.0,0.20987654320987653,0.2222222222222222,0.1728395061728395
superiortemporal-rh,0.18446601941747573,0.014563106796116505,0.1262135922330097,0.1941747572815534,0.014563106796116505,0.1796116504854369,0.07281553398058252,0.21359223300970873
