,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.16323357947920716,0.0,0.011659541391371939,0.11776136805285659,0.009327633113097552,0.004275165176836378,0.0,0.0,0.017877963466770307,0.0,0.0,0.0,0.01748931208705791,0.011270890011659542,0.0,0.027982899339292655,0.0,0.021764477263894286,0.0,0.001554605518849592,0.006995724834823164,0.0,0.0,0.0,0.0,0.012436844150796735,0.004275165176836378,0.0,0.0,0.012436844150796735,0.0,0.12164788184998057,0.008550330353672756,0.11193159735717062,0.006607073455110766,0.06218422075398368,0.010882238631947143,0.011659541391371939,0.010882238631947143,0.006218422075398368,0.008938981733385153,0.0,0.0,0.011659541391371939,0.004663816556548776,0.0,0.012048192771084338,0.0,0.008161678973960357,0.033035367275553826,0.005052467936261173,0.0,0.011270890011659542,0.01748931208705791,0.010493587252234746,0.012048192771084338,0.004663816556548776,0.012436844150796735,0.011270890011659542,0.03342401865526622,0.0,0.005441119315973571,0.006995724834823164
Fz,0.0,0.03326915671929149,0.015325375433192144,0.0,0.020023103581055062,0.010550635348479014,0.02687716596072391,0.022102425876010783,0.014016172506738544,0.015479399306892568,0.018328840970350403,0.014940315748941085,0.017943781286099345,0.014786291875240663,0.023873700423565652,0.01678860223334617,0.009857527916827109,0.015402387370042356,0.022410473623411628,0.0215633423180593,0.01424720831728918,0.013323065075086639,0.01802079322294956,0.020793222949557183,0.012167886022333462,0.016634578359645744,0.02171736619175972,0.02202541393916057,0.010627647285329226,0.015402387370042356,0.015633423180592992,0.0,0.009626492106276472,0.0,0.02726222564497497,0.007932229495571813,0.010627647285329226,0.014016172506738544,0.01809780515979977,0.020023103581055062,0.021794378128609935,0.023026569118213325,0.016942626107046593,0.015787447054293417,0.019792067770504428,0.008933384674624567,0.017558721601848286,0.009857527916827109,0.0176357335386985,0.006314978821717366,0.015864458991143627,0.018328840970350403,0.015787447054293417,0.013631112822487485,0.019252984212552945,0.02171736619175972,0.02164035425490951,0.017173661917597227,0.01648055448594532,0.0026184058529072005,0.015479399306892568,0.021101270696958028,0.0215633423180593
F3,0.003273637589062199,0.019256691700365876,0.0415944540727903,0.003947621798575005,0.019449258617369534,0.011457731561717697,0.017427305988831118,0.017716156364336606,0.013094550356248796,0.010013479684190255,0.013190833814750625,0.016560754862314654,0.02041209320238783,0.01386481802426343,0.018197573656845753,0.017908723281340265,0.007124975929135375,0.024070864625457346,0.022819179664933565,0.016271904486809166,0.019160408241864046,0.01694588869632197,0.022722896206431736,0.024455998459464664,0.017716156364336606,0.01396110148276526,0.02185634507991527,0.023108030040439053,0.018967841324860388,0.012901983439245137,0.016175621028307337,0.004043905257076834,0.008087810514153668,0.0025996533795493936,0.01839014057384941,0.019641825534373193,0.019256691700365876,0.010687463893703062,0.021182360870402466,0.018967841324860388,0.016079337569805507,0.016464471403812825,0.016079337569805507,0.020315809743886002,0.02012324282688234,0.01242056614673599,0.014442518775274409,0.010206046601193916,0.01569420373579819,0.012131715771230503,0.016175621028307337,0.015309069901790873,0.009146928557673791,0.016175621028307337,0.01839014057384941,0.015405353360292702,0.010783747352204892,0.018197573656845753,0.020315809743886002,0.00038513383400731754,0.01588677065280185,0.018197573656845753,0.013190833814750625
F7,0.13069908814589665,0.0,0.016500217108119844,0.16326530612244897,0.0,0.009552757273122015,0.0,0.0,0.01693443334780721,0.0,0.0,0.009552757273122015,0.024750325662179766,0.0,0.0,0.012592270950933565,0.0,0.011723838471558836,0.0,0.0,0.013026487190620929,0.0,0.0,0.0,0.0004342162396873643,0.00911854103343465,0.0,0.0,0.0004342162396873643,0.0121580547112462,0.0,0.12852800694745983,0.0004342162396873643,0.11767260095527572,0.0,0.06904038211029093,0.010421189752496743,0.0034737299174989146,0.0121580547112462,0.004776378636561007,0.0,0.0,0.0,0.02518454190186713,0.0,0.007815892314372557,0.0,0.005210594876248371,0.00998697351280938,0.04168475900998697,0.0182370820668693,0.0,0.013026487190620929,0.007381676074685193,0.0004342162396873643,0.0039079461571862786,0.005210594876248371,0.016500217108119844,0.027789839339991317,0.03256621797655232,0.0,0.007815892314372557,0.0
FT9,0.002453293074164937,0.024249858463861105,0.01915455746367239,0.0,0.03585582185317984,0.013776184185695414,0.02217399509341385,0.021324778260049065,0.017078694093225138,0.013493111907907153,0.016795621815436874,0.01613511983393093,0.016984336667295718,0.012077750518965842,0.02349499905642574,0.019531987167390075,0.0017927910926589922,0.02472164559350821,0.02349499905642574,0.021230420834119645,0.017173051519154558,0.01302132477826005,0.018022268352519345,0.023023211926778638,0.016701264389507454,0.019531987167390075,0.02528779014908473,0.020286846574825438,0.011605963389318739,0.012455180222683526,0.015002830722777883,0.0,0.0050953010001887145,0.0,0.026420079260237782,0.015757690130213248,0.010756746555953954,0.015380260426495566,0.018022268352519345,0.01604076240800151,0.02207963766748443,0.017456123796942818,0.013587469333836573,0.01443668616720136,0.01622947725986035,0.010190602000377429,0.016606906963578034,0.007926023778071334,0.016889979241366294,0.00443479901868277,0.01764483864880166,0.021513493111907908,0.011889035667107,0.012643895074542366,0.015663332704283828,0.02047556142668428,0.018494055482166448,0.021419135685978488,0.019815059445178335,0.0006605019815059445,0.01443668616720136,0.017267408945083978,0.022834497074919795
FC5,0.0018814675446848542,0.021480087801818752,0.01881467544684854,0.003606146127312637,0.022734399498275323,0.04201944183129508,0.02116650987770461,0.015208529319535905,0.02100972091564754,0.0092505487613672,0.02492944496707432,0.01724678582627783,0.024459078080903106,0.01567889620570712,0.021950454687989965,0.013640639698965193,0.009093759799310128,0.016149263091878332,0.026810912511759172,0.017403574788334902,0.007525870178739417,0.011759172154280339,0.016149263091878332,0.026967701473816243,0.013797428661022263,0.019441831295076827,0.021636876763875823,0.018187519598620257,0.01317027281279398,0.016933207902163686,0.018187519598620257,0.0028222013170272815,0.013797428661022263,0.001724678582627783,0.023675133270617748,0.00391972405142678,0.00533082470994042,0.012543116964565695,0.014424584509250549,0.011132016306052053,0.016462841015992474,0.02100972091564754,0.015051740357478834,0.016933207902163686,0.014111006585136407,0.01473816243336469,0.014894951395421763,0.01991219818124804,0.013797428661022263,0.009877704609595485,0.01567889620570712,0.020382565067419253,0.017560363750391973,0.012699905926622766,0.021636876763875823,0.013483850736908122,0.01881467544684854,0.01583568516776419,0.02022577610536218,0.0,0.013797428661022263,0.0185010975227344,0.016933207902163686
FC1,0.0,0.028735161686451086,0.015063446582071224,0.0,0.019647973802701595,0.011215718379042162,0.034138354482194024,0.0215309046254605,0.013180515759312322,0.01686451084731887,0.01735571019238641,0.01563651248465002,0.016946377404830126,0.01637331150225133,0.02103970528039296,0.016537044617273844,0.009332787556283258,0.015800245599672535,0.020139173147769137,0.018419975440032748,0.01293491608677855,0.014817846909537453,0.022185837085550553,0.026524764633647155,0.014081047891936144,0.01735571019238641,0.019893573475235366,0.022185837085550553,0.009005321326238231,0.01686451084731887,0.01956610724519034,0.0,0.010233319688907082,0.0,0.023986901350798197,0.006221858370855505,0.009905853458862055,0.01244371674171101,0.015309046254604993,0.021940237413016782,0.02423250102333197,0.02570609905853459,0.015718379042161276,0.015309046254604993,0.021612771182971755,0.008022922636103151,0.015554645927138764,0.011379451494064675,0.021449038067949244,0.007531723291035612,0.01440851412198117,0.016455178059762588,0.013671715104379862,0.013835448219402375,0.01784690953745395,0.01833810888252149,0.02177650429799427,0.014244781006958657,0.015063446582071224,0.0033565288579615227,0.01539091281211625,0.022103970528039297,0.023577568563241915
C3,0.0,0.02695218755768876,0.01698357024183127,0.0,0.020767952741369763,0.00904559719401883,0.024275429204356654,0.03073657005722725,0.012368469632637992,0.01827579841240539,0.013937603839763706,0.018829610485508585,0.018460402436773122,0.017906590363669928,0.02289089902159867,0.016060550119992616,0.00904559719401883,0.015783644083441017,0.02095255676573749,0.02021414066826657,0.015783644083441017,0.014860623961602364,0.018552704448956986,0.021598670851024553,0.012460771644821856,0.017906590363669928,0.019198818534244048,0.02353701310688573,0.011630053535167066,0.017537382314934465,0.015506738046889422,0.0,0.010614731401144545,0.0,0.02372161713125346,0.010337825364592948,0.01135314749861547,0.011260845486431604,0.018183496400221526,0.022613992985047075,0.02122946280228909,0.022521690972863207,0.012460771644821856,0.016522060180911943,0.01993723463171497,0.009968617315857485,0.0174450803027506,0.007107254938157652,0.017537382314934465,0.004338194572641683,0.020306442680450433,0.017814288351486064,0.015229832010337825,0.015506738046889422,0.020491046704818165,0.016798966217463542,0.018737308473324717,0.018460402436773122,0.015599040059073288,0.0042458925604578176,0.017998892375853795,0.017998892375853795,0.021598670851024553
T7,0.00521482825076522,0.020065752182292257,0.015531118920757283,0.0046479990930733475,0.020632581339984128,0.01541775308921891,0.017911801383063145,0.014850923931527038,0.043305747647658994,0.012130143974606053,0.02618750708536447,0.014737558099988663,0.01859199637229339,0.01519102142614216,0.018478630540755017,0.020632581339984128,0.01122321732229906,0.012923704795374674,0.02664097041151797,0.020065752182292257,0.014510826436911916,0.021086044666137626,0.014284094773835167,0.02380682462305861,0.013490533953066547,0.025734043759210973,0.016551411404602652,0.022899897970751617,0.010769753996145562,0.01881872803537014,0.01825189887767827,0.0035143407776896045,0.009976193175376942,0.006235120734610589,0.018478630540755017,0.00940936401768507,0.008389071533839701,0.010316290669992064,0.011109851490760684,0.015757850583834034,0.014850923931527038,0.01915882552998526,0.018365264709216643,0.019498923024600386,0.00940936401768507,0.011449948985375808,0.014284094773835167,0.01042965650153044,0.018138533046139892,0.00759551071307108,0.020745947171522502,0.022106337149982995,0.014737558099988663,0.008842534859993197,0.020745947171522502,0.013263802289989798,0.01462419226845029,0.021086044666137626,0.013150436458451422,0.010089559006915315,0.014850923931527038,0.01915882552998526,0.015644484752295656
TP9,0.0,0.02657415892132478,0.013614347427673779,0.0,0.018981542086660558,0.007723524021468779,0.027359602042152115,0.02657415892132478,0.014661604922110223,0.029323209844220446,0.018196098965833223,0.01387616180128289,0.01387616180128289,0.015447048042937558,0.020945149888728892,0.021076057075533446,0.007330802461055112,0.01714884147139678,0.017934284592224112,0.021206964262338004,0.015447048042937558,0.015447048042937558,0.014137976174892002,0.023432386438015446,0.009556224636732556,0.018850634899856004,0.021337871449142558,0.02303966487760178,0.010210760570755335,0.02068333551511978,0.02068333551511978,0.0,0.009818039010341667,0.0,0.022908757690797223,0.007723524021468779,0.012305275559628223,0.012436182746432779,0.016101583976960335,0.022516036130383558,0.022123314569969892,0.026443251734520227,0.012828904306846446,0.014530697735305667,0.021730593009556223,0.007199895274250557,0.018850634899856004,0.005105380285377667,0.022646943317188115,0.003010865296504778,0.018981542086660558,0.020945149888728892,0.01387616180128289,0.013090718680455558,0.020159706767901558,0.016363398350569446,0.018981542086660558,0.016232491163764892,0.014007068988087446,0.007854431208273335,0.020290613954706112,0.01570886241654667,0.020552428328315223
