,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.375,0.0,0.0,0.1875,0.0,0.0,0.0625,0.375
inferiorparietal-rh,0.0,0.39080459770114945,0.0,0.09770114942528736,0.3160919540229885,0.16666666666666666,0.0,0.028735632183908046
parsopercularis-lh,0.0,0.0,0.4175824175824176,0.21978021978021978,0.0,0.3626373626373626,0.0,0.0
parstriangularis-rh,0.024539877300613498,0.10429447852760736,0.12269938650306748,0.4049079754601227,0.13496932515337423,0.15337423312883436,0.0,0.05521472392638037
postcentral-rh,0.0,0.3072916666666667,0.0,0.125,0.375,0.16666666666666666,0.0,0.026041666666666668
rostralmiddlefrontal-lh,0.0,0.16042780748663102,0.17647058823529413,0.12834224598930483,0.16042780748663102,0.37433155080213903,0.0,0.0
superiorparietal-rh,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.2
superiortemporal-rh,0.15151515151515152,0.15151515151515152,0.0,0.24242424242424243,0.15151515151515152,0.0,0.0,0.30303030303030304
