,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.29850746268656714,0.07462686567164178,0.11940298507462686,0.04477611940298507,0.11940298507462686,0.3283582089552239,0.0,0.014925373134328358
parstriangularis-rh,0.042105263157894736,0.5578947368421052,0.0,0.0,0.1368421052631579,0.2631578947368421,0.0,0.0
postcentral-rh,0.046632124352331605,0.0,0.3160621761658031,0.29533678756476683,0.04145077720207254,0.046632124352331605,0.21761658031088082,0.03626943005181347
precentral-lh,0.02197802197802198,0.0,0.3131868131868132,0.32967032967032966,0.02197802197802198,0.02197802197802198,0.25274725274725274,0.038461538461538464
rostralmiddlefrontal-lh,0.11392405063291139,0.1518987341772152,0.10126582278481013,0.0379746835443038,0.46835443037974683,0.11392405063291139,0.0,0.012658227848101266
rostralmiddlefrontal-rh,0.1590909090909091,0.20454545454545456,0.06060606060606061,0.022727272727272728,0.06060606060606061,0.48484848484848486,0.0,0.007575757575757576
superiortemporal-lh,0.0,0.0,0.22807017543859648,0.25146198830409355,0.0,0.0,0.4502923976608187,0.07017543859649122
superiortemporal-rh,0.021739130434782608,0.0,0.07608695652173914,0.07608695652173914,0.021739130434782608,0.021739130434782608,0.11956521739130435,0.6630434782608695
