,Fp1,F7,FT9,T7,TP9,Fp2,AF7,TP7
Fp1,0.5922330097087378,0.0,0.0,0.0,0.0,0.4077669902912621,0.0,0.0
F7,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5060240963855421,0.0,0.0,0.0,0.0,0.4939759036144578,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
