,F7,FT9,TP9,O1,F4,AF7,AF3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666
TP9,0.0,0.12,0.36,0.0,0.24,0.0,0.0,0.28
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.13043478260869565,0.30434782608695654,0.0,0.2608695652173913,0.0,0.0,0.30434782608695654
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.125,0.3333333333333333,0.0,0.25,0.0,0.0,0.2916666666666667
