,Fp1,FT9,TP9,FT10,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.7075098814229249,0.0,0.2924901185770751,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
FT10,0.0,0.5034013605442177,0.0,0.4965986394557823,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.463768115942029,0.0,0.5362318840579711,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
