,Fp1,F7,FT9,T7,TP9,Fp2,AF7,TP7
Fp1,0.4900662251655629,0.0,0.0,0.0,0.0,0.48344370860927155,0.026490066225165563,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.49019607843137253,0.0,0.0,0.0,0.0,0.48366013071895425,0.026143790849673203,0.0
AF7,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
