,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.7070151306740028,0.08940852819807428,0.08940852819807428,0.0068775790921595595,0.0,0.08940852819807428,0.017881705639614855,0.0
frontalpole-lh,0.05627705627705628,0.47965367965367967,0.22770562770562772,0.0,0.0,0.13506493506493505,0.0658008658008658,0.0354978354978355
frontalpole-rh,0.07206208425720621,0.2893569844789357,0.49667405764966743,0.0,0.0,0.10421286031042129,0.017738359201773836,0.019955654101995565
insula-rh,0.012367491166077738,0.0,0.0,0.9876325088339223,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.5528089887640449,0.06404494382022471,0.24382022471910111,0.1393258426966292
rostralanteriorcingulate-lh,0.06749740394600208,0.15991692627206647,0.09968847352024922,0.0,0.0612668743509865,0.49428868120456904,0.07061266874350987,0.04672897196261682
rostralanteriorcingulate-rh,0.015991471215351813,0.08315565031982942,0.019189765458422176,0.0,0.23667377398720682,0.07462686567164178,0.570362473347548,0.0
temporalpole-rh,0.0,0.05359477124183006,0.026143790849673203,0.0,0.1568627450980392,0.05620915032679739,0.0,0.7071895424836602
