,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2803234501347709,0.1334231805929919,0.11590296495956873,0.0,0.12668463611859837,0.11320754716981132,0.0862533692722372,0.14420485175202155
frontalpole-rh,0.07398932112890923,0.36308161708619374,0.17696414950419528,0.02745995423340961,0.17315026697177727,0.029748283752860413,0.017543859649122806,0.13806254767353165
insula-rh,0.0582010582010582,0.15608465608465608,0.30753968253968256,0.0,0.29894179894179895,0.03373015873015873,0.0,0.1455026455026455
isthmuscingulate-rh,0.0,0.06551059730250482,0.0,0.8901734104046243,0.0,0.0,0.04431599229287091,0.0
lateralorbitofrontal-rh,0.058823529411764705,0.1398559423769508,0.2743097238895558,0.0,0.34993997599039617,0.03961584633853541,0.0,0.13745498199279713
medialorbitofrontal-rh,0.13614262560777957,0.06645056726094004,0.07941653160453808,0.0,0.10372771474878444,0.4473257698541329,0.0,0.16693679092382496
rostralanteriorcingulate-lh,0.14317673378076062,0.05145413870246085,0.0,0.05145413870246085,0.0,0.0,0.6912751677852349,0.06263982102908278
rostralanteriorcingulate-rh,0.08890701468189233,0.15252854812398042,0.17455138662316477,0.0,0.18189233278955955,0.08238172920065252,0.024469820554649267,0.29526916802610115
