,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.4672897196261682,0.024922118380062305,0.08722741433021806,0.04361370716510903,0.20249221183800623,0.09034267912772585,0.018691588785046728,0.06542056074766354
frontalpole-lh,0.041025641025641026,0.8871794871794871,0.03076923076923077,0.0,0.041025641025641026,0.0,0.0,0.0
fusiform-lh,0.0706401766004415,0.017660044150110375,0.36644591611479027,0.12582781456953643,0.17218543046357615,0.02869757174392936,0.2185430463576159,0.0
inferiortemporal-lh,0.04851752021563342,0.0,0.16442048517520216,0.41778975741239893,0.12398921832884097,0.018867924528301886,0.22641509433962265,0.0
parahippocampal-lh,0.17482517482517482,0.018648018648018648,0.17249417249417248,0.09090909090909091,0.40326340326340326,0.055944055944055944,0.07692307692307693,0.006993006993006993
parahippocampal-rh,0.11693548387096774,0.0,0.04435483870967742,0.020161290322580645,0.08870967741935484,0.5725806451612904,0.012096774193548387,0.14516129032258066
pericalcarine-lh,0.024630541871921183,0.0,0.23645320197044334,0.20935960591133004,0.0960591133004926,0.012315270935960592,0.4211822660098522,0.0
rostralanteriorcingulate-lh,0.07423580786026202,0.0,0.0,0.0,0.004366812227074236,0.13973799126637554,0.0,0.7816593886462883
