,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.25679012345679014,0.1037037037037037,0.0,0.25679012345679014,0.0,0.0,0.19506172839506172,0.18765432098765433
frontalpole-rh,0.11578947368421053,0.24473684210526317,0.0,0.14473684210526316,0.0,0.0,0.24736842105263157,0.24736842105263157
isthmuscingulate-rh,0.0,0.0,0.35436893203883496,0.0,0.32524271844660196,0.32038834951456313,0.0,0.0
paracentral-lh,0.23333333333333334,0.11777777777777777,0.0,0.25555555555555554,0.0,0.0,0.2,0.19333333333333333
parahippocampal-lh,0.0,0.0,0.31353919239904987,0.0,0.3657957244655582,0.32066508313539194,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3258145363408521,0.0,0.3383458646616541,0.3358395989974937,0.0,0.0
rostralanteriorcingulate-lh,0.14835164835164835,0.17216117216117216,0.0,0.1684981684981685,0.0,0.0,0.25824175824175827,0.25274725274725274
rostralanteriorcingulate-rh,0.1449814126394052,0.17472118959107807,0.0,0.1654275092936803,0.0,0.0,0.258364312267658,0.25650557620817843
