,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.43183897529734677,0.3000914913083257,0.0,0.0,0.0,0.0,0.0,0.26806953339432754
frontalpole-rh,0.315289648622982,0.39411206077872746,0.0,0.0,0.0,0.0,0.0,0.2905982905982906
fusiform-lh,0.0,0.0,0.3324022346368715,0.09427374301675978,0.19134078212290503,0.2430167597765363,0.1389664804469274,0.0
fusiform-rh,0.0,0.0,0.10913312693498452,0.34055727554179566,0.17879256965944273,0.12770897832817338,0.24380804953560373,0.0
isthmuscingulate-rh,0.0,0.0,0.17507987220447285,0.1450479233226837,0.3207667731629393,0.1878594249201278,0.17124600638977636,0.0
parahippocampal-lh,0.0,0.0,0.24421052631578946,0.11157894736842106,0.20210526315789473,0.2856140350877193,0.15649122807017543,0.0
parahippocampal-rh,0.0,0.0,0.1388888888888889,0.21341463414634146,0.1856368563685637,0.15514905149051492,0.30691056910569103,0.0
rostralanteriorcingulate-rh,0.275830258302583,0.2878228782287823,0.0,0.0,0.0,0.0,0.0,0.43634686346863466
