,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3854099418979987,0.15171078114912848,0.040671400903808906,0.07424144609425436,0.04712717882504842,0.0,0.13234344738540993,0.1684958037443512
frontalpole-rh,0.1941031941031941,0.44226044226044225,0.0,0.04504504504504504,0.0,0.0,0.1457821457821458,0.17280917280917282
isthmuscingulate-rh,0.05037159372419488,0.0,0.3988439306358382,0.0,0.3104872006606111,0.2138728323699422,0.0,0.026424442609413706
paracentral-lh,0.12513368983957218,0.05668449197860963,0.0,0.6288770053475936,0.0,0.0,0.0962566844919786,0.09304812834224599
parahippocampal-lh,0.05645784996133024,0.0,0.2877030162412993,0.0,0.40448569218870845,0.19180201082753287,0.013147718484145398,0.04640371229698376
parahippocampal-rh,0.0,0.0,0.25745526838966204,0.0,0.2504970178926441,0.49204771371769385,0.0,0.0
rostralanteriorcingulate-lh,0.1743801652892562,0.14710743801652892,0.0,0.07603305785123966,0.014049586776859505,0.0,0.36446280991735536,0.22396694214876034
rostralanteriorcingulate-rh,0.19776119402985073,0.15597014925373134,0.025373134328358207,0.0664179104477612,0.04328358208955224,0.0,0.20298507462686566,0.3082089552238806
