,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.3333333333333333,0.32456140350877194,0.0,0.0,0.34210526315789475
PO3,0.0,0.0,0.0,0.336283185840708,0.3274336283185841,0.0,0.0,0.336283185840708
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.18811881188118812,0.18316831683168316,0.0,0.0,0.6287128712871287
