,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.4625,0.4625,0.0,0.0,0.075
PO3,0.0,0.0,0.0,0.4625,0.4625,0.0,0.0,0.075
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.29411764705882354
