,P3,Oz,O2,P1,P5,PO3,PO4,PO8
P3,0.41203703703703703,0.05555555555555555,0.33796296296296297,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.05555555555555555
Oz,0.016867469879518072,0.18795180722891566,0.0,0.13975903614457832,0.13975903614457832,0.13975903614457832,0.18795180722891566,0.18795180722891566
O2,0.2815126050420168,0.0,0.6848739495798319,0.012605042016806723,0.008403361344537815,0.012605042016806723,0.0,0.0
P1,0.010752688172043012,0.16129032258064516,0.0013440860215053765,0.16801075268817203,0.16801075268817203,0.16801075268817203,0.16129032258064516,0.16129032258064516
P5,0.010810810810810811,0.16216216216216217,0.0,0.16756756756756758,0.16756756756756758,0.16756756756756758,0.16216216216216217,0.16216216216216217
PO3,0.010752688172043012,0.16129032258064516,0.0013440860215053765,0.16801075268817203,0.16801075268817203,0.16801075268817203,0.16129032258064516,0.16129032258064516
PO4,0.016867469879518072,0.18795180722891566,0.0,0.13975903614457832,0.13975903614457832,0.13975903614457832,0.18795180722891566,0.18795180722891566
PO8,0.016867469879518072,0.18795180722891566,0.0,0.13975903614457832,0.13975903614457832,0.13975903614457832,0.18795180722891566,0.18795180722891566
