,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.32558139534883723,0.3372093023255814,0.0,0.0,0.3372093023255814
PO3,0.0,0.0,0.0,0.31521739130434784,0.33695652173913043,0.0,0.0,0.34782608695652173
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.29292929292929293,0.32323232323232326,0.0,0.0,0.3838383838383838
