,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.32786885245901637,0.0,0.0,0.0,0.32721311475409837,0.32786885245901637,0.017049180327868854
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.32787958115183247,0.0,0.0,0.0,0.32722513089005234,0.32787958115183247,0.017015706806282723
PO8,0.0,0.32786885245901637,0.0,0.0,0.0,0.32721311475409837,0.32786885245901637,0.017049180327868854
AF8,0.0,0.2524271844660194,0.0,0.0,0.0,0.2524271844660194,0.2524271844660194,0.24271844660194175
