,entorhinal-rh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-rh,0.5575539568345323,0.0,0.0,0.0,0.014388489208633094,0.37410071942446044,0.0539568345323741,0.0
frontalpole-rh,0.0,0.36654135338345867,0.07142857142857142,0.2894736842105263,0.06390977443609022,0.10338345864661654,0.10526315789473684,0.0
insula-rh,0.0,0.1157556270096463,0.6205787781350482,0.10610932475884244,0.0,0.0,0.13183279742765272,0.02572347266881029
medialorbitofrontal-rh,0.0,0.30280373831775703,0.0691588785046729,0.34953271028037386,0.06728971962616823,0.13271028037383178,0.07850467289719626,0.0
parahippocampal-lh,0.006230529595015576,0.09968847352024922,0.0,0.1059190031152648,0.67601246105919,0.0,0.0,0.11214953271028037
parahippocampal-rh,0.23423423423423423,0.13288288288288289,0.0,0.16666666666666666,0.0,0.46621621621621623,0.0,0.0
rostralanteriorcingulate-lh,0.044270833333333336,0.14583333333333334,0.10677083333333333,0.10416666666666667,0.0,0.0,0.5989583333333334,0.0
temporalpole-rh,0.0,0.0,0.04838709677419355,0.0,0.12096774193548387,0.0,0.0,0.8306451612903226
