,Fp1,Fp2,AF7,AF3,AFz,F1,F5,AF8
Fp1,0.2800324675324675,0.2483766233766234,0.10470779220779221,0.03814935064935065,0.16477272727272727,0.004058441558441558,0.033279220779220776,0.1266233766233766
Fp2,0.2349809885931559,0.2904942965779468,0.13155893536121674,0.033460076045627375,0.16653992395437262,0.006083650190114068,0.026615969581749048,0.11026615969581749
AF7,0.13708820403825717,0.18384697130712008,0.3804463336875664,0.03825717321997875,0.11902231668437832,0.09989373007438895,0.01381509032943677,0.02763018065887354
AF3,0.052060737527114966,0.04772234273318872,0.0368763557483731,0.33405639913232105,0.06941431670281996,0.1334056399132321,0.22668112798264642,0.09978308026030369
AFz,0.15760869565217392,0.17236024844720496,0.09006211180124224,0.05124223602484472,0.2981366459627329,0.015527950310559006,0.07298136645962733,0.1420807453416149
F1,0.00655307994757536,0.011795543905635648,0.1258191349934469,0.1651376146788991,0.028833551769331587,0.40104849279161203,0.21231979030144169,0.04849279161205767
F5,0.03195488721804511,0.03007518796992481,0.014097744360902255,0.18609022556390978,0.09022556390977443,0.15225563909774437,0.3618421052631579,0.13345864661654136
AF8,0.136,0.12711111111111112,0.020444444444444446,0.08177777777777778,0.16444444444444445,0.032,0.13422222222222221,0.304
