,Fp1,F8,Fp2,AF7,AF3,POz,CPz,AF4
Fp1,0.30583756345177665,0.09644670050761421,0.2512690355329949,0.06979695431472081,0.05964467005076142,0.0532994923857868,0.0583756345177665,0.10532994923857868
F8,0.07545271629778671,0.3038229376257545,0.10462776659959759,0.005030181086519115,0.15191146881287726,0.14587525150905434,0.1358148893360161,0.07746478873239436
Fp2,0.2079002079002079,0.10810810810810811,0.35135135135135137,0.0841995841995842,0.10602910602910603,0.030145530145530147,0.031185031185031187,0.08108108108108109
AF7,0.06549707602339182,0.010526315789473684,0.09005847953216374,0.38128654970760234,0.03742690058479532,0.11929824561403508,0.11812865497076024,0.17777777777777778
AF3,0.0449438202247191,0.14232209737827714,0.09550561797752809,0.025280898876404494,0.3099250936329588,0.14700374531835206,0.1254681647940075,0.10955056179775281
POz,0.029411764705882353,0.1138763197586727,0.021116138763197588,0.07239819004524888,0.12066365007541478,0.2730015082956259,0.23227752639517346,0.13725490196078433
CPz,0.03424657534246575,0.106544901065449,0.0228310502283105,0.0745814307458143,0.1019786910197869,0.23668188736681886,0.2800608828006088,0.1430745814307458
AF4,0.06910907577019151,0.07077435470441298,0.06577851790174855,0.12156536219816819,0.1015820149875104,0.1482098251457119,0.1498751040799334,0.27310574521232306
