,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.345679012345679,0.38271604938271603,0.0,0.2716049382716049,0.0,0.0,0.0,0.0
FT10,0.30392156862745096,0.47058823529411764,0.0,0.22549019607843138,0.0,0.0,0.0,0.0
F8,0.0,0.008771929824561403,0.21052631578947367,0.0,0.21052631578947367,0.21929824561403508,0.13157894736842105,0.21929824561403508
Fp2,0.34328358208955223,0.34328358208955223,0.0,0.31343283582089554,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.20833333333333334,0.0,0.21666666666666667,0.225,0.125,0.225
CPz,0.0,0.0,0.1793103448275862,0.0,0.19310344827586207,0.2689655172413793,0.10344827586206896,0.25517241379310346
AF8,0.0,0.013888888888888888,0.20833333333333334,0.0,0.19444444444444445,0.19444444444444445,0.19444444444444445,0.19444444444444445
AF4,0.0,0.0,0.1793103448275862,0.0,0.19310344827586207,0.2689655172413793,0.10344827586206896,0.25517241379310346
