,Fp1,F8,Fp2,AF7,AF3,POz,CPz,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.4444444444444444,0.48148148148148145,0.0,0.0,0.07407407407407407,0.0,0.0
Fp2,0.0,0.4482758620689655,0.4827586206896552,0.0,0.0,0.06896551724137931,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0
CPz,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
