,Fp1,F8,Fp2,AF7,AF3,POz,CPz,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0
Fp2,0.0,0.1111111111111111,0.4074074074074074,0.48148148148148145,0.0,0.0,0.0,0.0
AF7,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
