,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.19967620075553158,0.08472746896923908,0.12142471667566108,0.17107393416082028,0.0,0.15542363734484618,0.09498111171073934,0.17269293038316244
frontalpole-rh,0.1163141993957704,0.28851963746223563,0.09441087613293052,0.12235649546827794,0.04607250755287009,0.09365558912386707,0.11858006042296072,0.12009063444108761
isthmuscingulate-rh,0.1171875,0.0671875,0.2671875,0.1171875,0.024479166666666666,0.11197916666666667,0.17760416666666667,0.1171875
lateraloccipital-rh,0.17091698317959847,0.08790016277807922,0.12208355941399891,0.18014107433532284,0.0,0.15735214324470972,0.10309278350515463,0.1785132935431362
parahippocampal-rh,0.0,0.12951167728237792,0.09129511677282377,0.0,0.643312101910828,0.0,0.13588110403397027,0.0
pericalcarine-rh,0.16201117318435754,0.07039106145251396,0.1212290502793296,0.16424581005586592,0.0,0.21620111731843575,0.08268156424581005,0.18324022346368715
rostralanteriorcingulate-rh,0.10017472335468841,0.09027373325567851,0.19510774606872452,0.10832847990681421,0.037274315666860805,0.08386721025043681,0.27722772277227725,0.10774606872451951
superiorparietal-rh,0.1671018276762402,0.08407310704960835,0.1174934725848564,0.17284595300261096,0.0,0.1691906005221932,0.09869451697127937,0.1906005221932115
