,cuneus-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.1306532663316583,0.12634601579325197,0.12706389088298636,0.12778176597272076,0.12849964106245512,0.12419239052404882,0.10624551328068917,0.12921751615218952
frontalpole-rh,0.1282798833819242,0.12755102040816327,0.1282798833819242,0.12755102040816327,0.1260932944606414,0.1260932944606414,0.10787172011661808,0.1282798833819242
lateraloccipital-rh,0.1270878721859114,0.12636165577342048,0.13144517066085692,0.12636165577342048,0.12490922294843863,0.12563543936092955,0.1074800290486565,0.13071895424836602
medialorbitofrontal-rh,0.12889210716871832,0.1274438812454743,0.1274438812454743,0.12816799420709632,0.12671976828385229,0.12527154236060825,0.10716871832005793,0.12889210716871832
pericalcarine-rh,0.1302158273381295,0.12589928057553956,0.1251798561151079,0.12733812949640289,0.13381294964028778,0.1237410071942446,0.10647482014388489,0.12733812949640289
rostralanteriorcingulate-lh,0.1278640059127864,0.1271249076127125,0.1278640059127864,0.1271249076127125,0.12564671101256467,0.1271249076127125,0.10938654841093866,0.1278640059127864
rostralanteriorcingulate-rh,0.12510566356720204,0.12510566356720204,0.12510566356720204,0.12510566356720204,0.12510566356720204,0.12510566356720204,0.1242603550295858,0.12510566356720204
superiorparietal-rh,0.1278735632183908,0.12643678160919541,0.1307471264367816,0.1271551724137931,0.1257183908045977,0.12428160919540229,0.10632183908045977,0.1314655172413793
