,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3157894736842105,0.0,0.02631578947368421,0.21929824561403508,0.2543859649122807,0.06140350877192982,0.043859649122807015,0.07894736842105263
inferiorparietal-rh,0.0,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.09782608695652174,0.16304347826086957,0.13043478260869565,0.17391304347826086
parsopercularis-lh,0.04065040650406504,0.08943089430894309,0.43089430894308944,0.0,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414
rostralmiddlefrontal-rh,0.19827586206896552,0.06896551724137931,0.0,0.3793103448275862,0.29310344827586204,0.0,0.0,0.0603448275862069
superiorparietal-rh,0.2152777777777778,0.0625,0.0,0.2361111111111111,0.4097222222222222,0.020833333333333332,0.0,0.05555555555555555
superiortemporal-lh,0.058823529411764705,0.1092436974789916,0.14285714285714285,0.0,0.01680672268907563,0.2689075630252101,0.18487394957983194,0.2184873949579832
superiortemporal-rh,0.06363636363636363,0.1,0.15454545454545454,0.0,0.0,0.19090909090909092,0.3090909090909091,0.18181818181818182
supramarginal-lh,0.05,0.09285714285714286,0.12142857142857143,0.03571428571428571,0.05,0.2,0.1357142857142857,0.3142857142857143
