,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.30357142857142855,0.0,0.0,0.08333333333333333,0.08333333333333333,0.17857142857142858,0.20238095238095238,0.1488095238095238
inferiorparietal-rh,0.0,0.5584415584415584,0.0,0.0,0.0,0.0,0.22077922077922077,0.22077922077922077
parsopercularis-lh,0.02631578947368421,0.0,0.9473684210526315,0.0,0.0,0.02631578947368421,0.0,0.0
rostralmiddlefrontal-lh,0.11570247933884298,0.0,0.0,0.3884297520661157,0.1652892561983471,0.1652892561983471,0.0,0.1652892561983471
rostralmiddlefrontal-rh,0.10526315789473684,0.0,0.0,0.16541353383458646,0.2857142857142857,0.18045112781954886,0.0,0.2631578947368421
superiorfrontal-lh,0.18562874251497005,0.0,0.0,0.1317365269461078,0.1437125748502994,0.33532934131736525,0.0658682634730539,0.1377245508982036
superiortemporal-lh,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0625,0.4097222222222222,0.19444444444444445
supramarginal-lh,0.11904761904761904,0.07142857142857142,0.0,0.10476190476190476,0.17142857142857143,0.10476190476190476,0.13333333333333333,0.29523809523809524
