,F7,FT9,FT10,Fp2,AF3,AFz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4857142857142857,0.5142857142857142,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.26865671641791045,0.7313432835820896,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
