,F7,FT9,FT10,Fp2,AF3,AFz,AF8,AF4
F7,0.8604651162790697,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0
FT9,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
AF8,0.0,0.32323232323232326,0.0,0.0,0.0,0.0,0.3434343434343434,0.3333333333333333
AF4,0.0,0.32323232323232326,0.0,0.0,0.0,0.0,0.3434343434343434,0.3333333333333333
