,Fp1,F3,FT10,Fp2,AFz,F1,AF4,F2
Fp1,0.49372384937238495,0.05690376569037657,0.0,0.15481171548117154,0.29456066945606696,0.0,0.0,0.0
F3,0.09281045751633987,0.4,0.07973856209150326,0.09019607843137255,0.10718954248366012,0.013071895424836602,0.10065359477124183,0.11633986928104575
FT10,0.0,0.08672086720867209,0.43766937669376693,0.006775067750677507,0.0,0.21680216802168023,0.13279132791327913,0.11924119241192412
Fp2,0.26695526695526695,0.09523809523809523,0.005772005772005772,0.5281385281385281,0.1038961038961039,0.0,0.0,0.0
AFz,0.3072236727589208,0.072236727589208,0.0,0.06353350739773717,0.4490861618798956,0.0,0.053959965187119235,0.053959965187119235
F1,0.0,0.013755158184319119,0.21458046767537828,0.0,0.0,0.43191196698762035,0.1265474552957359,0.21320495185694635
AF4,0.0,0.11080711354309165,0.1326949384404925,0.0,0.08481532147742818,0.12038303693570451,0.359781121751026,0.19151846785225718
F2,0.0,0.10609756097560975,0.10853658536585366,0.0,0.07560975609756097,0.1926829268292683,0.16829268292682928,0.348780487804878
