,Fp1,F3,FT10,Fp2,AFz,F1,AF4,F2
Fp1,0.4953271028037383,0.0,0.0,0.0,0.5046728971962616,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.4909090909090909,0.0,0.0,0.0,0.509090909090909,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.4852941176470588,0.0,0.5147058823529411
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.2905982905982906,0.0,0.7094017094017094
