,F7,FT9,FT10,Fp2,AF3,AFz,AF8,AF4
F7,0.3,0.0,0.0,0.0,0.35,0.35,0.0,0.0
FT9,0.0,0.49206349206349204,0.0,0.0,0.0,0.0,0.5079365079365079,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.05084745762711865,0.0,0.0,0.0,0.8559322033898306,0.09322033898305085,0.0,0.0
AFz,0.20689655172413793,0.0,0.0,0.0,0.41379310344827586,0.3793103448275862,0.0,0.0
AF8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
