,Fp1,F3,FT10,Fp2,AFz,F1,AF4,F2
Fp1,0.494949494949495,0.0,0.0,0.0,0.5050505050505051,0.0,0.0,0.0
F3,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0
FT10,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
F1,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
