,frontalpole-lh,frontalpole-rh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.42758620689655175,0.12260536398467432,0.014559386973180077,0.08505747126436781,0.022988505747126436,0.1478927203065134,0.12030651340996168,0.05900383141762452
frontalpole-rh,0.08970831040176115,0.2993946064942212,0.018161805173362685,0.1728123280132086,0.02476609796367639,0.18767198679141442,0.19372592184920198,0.01375894331315355
lingual-lh,0.0171990171990172,0.028665028665028666,0.5094185094185094,0.025389025389025387,0.3276003276003276,0.036036036036036036,0.03276003276003276,0.02293202293202293
medialorbitofrontal-rh,0.07125154894671623,0.19578686493184635,0.017967781908302356,0.25092936802973975,0.051425030978934326,0.17967781908302355,0.2137546468401487,0.019206939281288724
parahippocampal-lh,0.027065527065527065,0.03632478632478633,0.2849002849002849,0.057692307692307696,0.46225071225071224,0.02564102564102564,0.05555555555555555,0.05056980056980057
rostralanteriorcingulate-lh,0.10778097982708934,0.1867435158501441,0.022478386167146973,0.15907780979827088,0.018443804034582133,0.2985590778097983,0.17060518731988472,0.03631123919308357
rostralanteriorcingulate-rh,0.08858695652173913,0.19456521739130433,0.020652173913043477,0.1842391304347826,0.042934782608695654,0.16630434782608697,0.28858695652173916,0.014130434782608696
temporalpole-rh,0.10704960835509138,0.03524804177545692,0.02741514360313316,0.04569190600522193,0.0835509138381201,0.09007832898172324,0.03655352480417755,0.5744125326370757
