,frontalpole-lh,frontalpole-rh,paracentral-lh,paracentral-rh,postcentral-lh,precentral-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.7816666666666666,0.19333333333333333,0.0,0.025,0.0,0.0,0.0,0.0
frontalpole-rh,0.15028901734104047,0.7485549132947977,0.014450867052023121,0.02745664739884393,0.010115606936416185,0.008670520231213872,0.02601156069364162,0.014450867052023121
paracentral-lh,0.0,0.002443991853360489,0.2065173116089613,0.14826883910386965,0.16537678207739306,0.1710794297352342,0.13156822810590632,0.17474541751527495
paracentral-rh,0.0073145245559038665,0.007836990595611285,0.1917450365726228,0.23145245559038663,0.15256008359456635,0.14785788923719959,0.11180773249738767,0.14942528735632185
postcentral-lh,0.0,0.001195219123505976,0.1701195219123506,0.12031872509960159,0.22669322709163348,0.1848605577689243,0.1346613545816733,0.16215139442231075
precentral-lh,0.0,0.0008532423208191126,0.17406143344709898,0.12073378839590444,0.185580204778157,0.23976109215017063,0.1181740614334471,0.16083617747440274
precuneus-lh,0.0,0.00656968559361802,0.16001877053026747,0.10886907555138432,0.1642421398404505,0.1379633974659784,0.22946973251994368,0.19286719849835757
superiorparietal-lh,0.0,0.0024937655860349127,0.18121363258520365,0.11886949293433084,0.1662510390689942,0.16167913549459684,0.16167913549459684,0.20781379883624274
