,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.06457564575645756,0.05166051660516605,0.06088560885608856,0.05904059040590406,0.0,0.06642066420664207,0.0,0.06642066420664207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273062730627306,0.06642066420664207,0.06273062730627306,0.0,0.03690036900369004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273062730627306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06642066420664207,0.0,0.05904059040590406,0.025830258302583026,0.06088560885608856,0.0,0.0,0.0,0.0,0.04059040590405904,0.0,0.04797047970479705,0.03874538745387454,0.0
F3,0.059734513274336286,0.059734513274336286,0.061946902654867256,0.061946902654867256,0.0,0.061946902654867256,0.0,0.061946902654867256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061946902654867256,0.061946902654867256,0.061946902654867256,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061946902654867256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061946902654867256,0.0,0.05309734513274336,0.028761061946902654,0.061946902654867256,0.0,0.0,0.0,0.0,0.030973451327433628,0.0,0.05752212389380531,0.046460176991150445,0.0
F7,0.06031128404669261,0.054474708171206226,0.0622568093385214,0.06420233463035019,0.0,0.06420233463035019,0.0,0.06420233463035019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420233463035019,0.06420233463035019,0.06420233463035019,0.0,0.038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420233463035019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622568093385214,0.0,0.054474708171206226,0.027237354085603113,0.06420233463035019,0.0,0.0,0.0,0.0,0.03501945525291829,0.0,0.05058365758754864,0.04085603112840467,0.0
FT9,0.05905511811023622,0.05511811023622047,0.0610236220472441,0.06496062992125984,0.0,0.06692913385826772,0.0,0.06496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06496062992125984,0.06692913385826772,0.06299212598425197,0.0,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299212598425197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610236220472441,0.0,0.0531496062992126,0.027559055118110236,0.06299212598425197,0.0,0.0,0.0,0.0,0.03346456692913386,0.0,0.051181102362204724,0.04133858267716536,0.0
FC5,0.0,0.0,0.0,0.0,0.10650887573964497,0.0,0.0,0.0,0.08579881656804733,0.0,0.07988165680473373,0.0,0.08579881656804733,0.0,0.09763313609467456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10355029585798817,0.09763313609467456,0.10355029585798817,0.09171597633136094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804733727810651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07988165680473373,0.0,0.0,0.0
FC1,0.06272401433691756,0.05017921146953405,0.05913978494623656,0.06093189964157706,0.0,0.06989247311827956,0.0,0.06810035842293907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.07168458781362007,0.06272401433691756,0.0,0.035842293906810034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06272401433691756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.05734767025089606,0.025089605734767026,0.06093189964157706,0.0,0.0,0.0,0.0,0.03942652329749104,0.0,0.04659498207885305,0.03763440860215054,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.06283662477558348,0.05026929982046679,0.059245960502693,0.06104129263913824,0.0,0.07001795332136446,0.0,0.06822262118491922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06463195691202872,0.07001795332136446,0.06283662477558348,0.0,0.03590664272890485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06283662477558348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06463195691202872,0.0,0.05745062836624776,0.025134649910233394,0.06104129263913824,0.0,0.0,0.0,0.0,0.03949730700179533,0.0,0.0466786355475763,0.03770197486535009,0.0
TP9,0.0,0.0,0.0,0.0,0.09863945578231292,0.0,0.0,0.0,0.09523809523809523,0.0,0.08503401360544217,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09863945578231292,0.09523809523809523,0.09863945578231292,0.08843537414965986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08843537414965986,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
