,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.15498938428874734,0.08067940552016985,0.0,0.0,0.06157112526539278,0.08067940552016985,0.0,0.0,0.0,0.0,0.07643312101910828,0.059447983014861996,0.0,0.0,0.0,0.0,0.07430997876857749,0.059447983014861996,0.0,0.055201698513800426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10828025477707007,0.0,0.0,0.0,0.0,0.0,0.06157112526539278,0.07006369426751592,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0
F3,0.09280742459396751,0.09048723897911833,0.0,0.0,0.06960556844547564,0.09048723897911833,0.0,0.0,0.0,0.0,0.08352668213457076,0.06496519721577726,0.0,0.0,0.0,0.0,0.08352668213457076,0.06496519721577726,0.0,0.060324825986078884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09280742459396751,0.0,0.0,0.0,0.0,0.0,0.06728538283062645,0.0765661252900232,0.0,0.0,0.0,0.0,0.0,0.06264501160092807,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.11560693641618497,0.0,0.0,0.06551059730250482,0.0,0.0,0.0,0.0,0.0,0.04816955684007707,0.0,0.057803468208092484,0.0,0.0,0.0,0.046242774566473986,0.0,0.06358381502890173,0.0,0.0674373795761079,0.0,0.0,0.0,0.0,0.05394990366088632,0.0,0.06358381502890173,0.0,0.05394990366088632,0.0,0.0,0.0,0.11368015414258188,0.0,0.05009633911368015,0.0,0.0,0.0,0.0,0.05202312138728324,0.11946050096339114,0.0,0.0,0.028901734104046242,0.0,0.0,0.0,0.0,0.0
FC5,0.08469945355191257,0.08469945355191257,0.0,0.0,0.08196721311475409,0.08469945355191257,0.0,0.0,0.0,0.0,0.08196721311475409,0.07103825136612021,0.0,0.0,0.0,0.0,0.08469945355191257,0.06284153005464481,0.0,0.06830601092896176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08469945355191257,0.0,0.0,0.0,0.0,0.0,0.06830601092896176,0.07650273224043716,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.0
FC1,0.09174311926605505,0.09174311926605505,0.0,0.0,0.07110091743119266,0.09174311926605505,0.0,0.0,0.0,0.0,0.08256880733944955,0.06422018348623854,0.0,0.0,0.0,0.0,0.08486238532110092,0.06422018348623854,0.0,0.05963302752293578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09403669724770643,0.0,0.0,0.0,0.0,0.0,0.06651376146788991,0.07568807339449542,0.0,0.0,0.0,0.0,0.0,0.06192660550458716,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.08076009501187649,0.0,0.0,0.07838479809976247,0.0,0.0,0.0,0.0,0.0,0.05938242280285035,0.0,0.0665083135391924,0.0,0.0,0.0,0.057007125890736345,0.0,0.07600950118764846,0.0,0.07125890736342043,0.0,0.0,0.0,0.0,0.0665083135391924,0.0,0.0665083135391924,0.0,0.06175771971496437,0.0,0.0,0.0,0.08076009501187649,0.0,0.05463182897862233,0.0,0.0,0.0,0.0,0.06413301662707839,0.08076009501187649,0.0,0.0,0.035629453681710214,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
